type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39483161,0,84,0,0,39.804008,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 -2 -17 -2 -19 -3 -20 -5 -18 -5 -15 -5 -17 -4 -16 -4 -17 -5 -16 -6 -18 -7 -18 -6 -17 -6 -16 -8 -14 -7 -18 -7 -15 -7 -15 -7 -14 -7 -14 -6 -15 -7 -16 -7 -13 -8 -15 -7 -16 -8 -15 -6 0 0 -16 -6 -16 -5 -16 -6 -15 -5 -14 -7 -15 -5 -16 -5 -15 -4 -15 -4 -14 -2 -16 -2 -13 -4 -14 -4 -14 -2 -14 -3 -15 -1 -17 -2 -14 0 -15 0 -13 2 -14 0 -14 0 -15 0 -15 1 -14 -1 -14 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39488357,0,84,0,0,39.838518,384,[84 -64 4 0 0 0 0 0 0 0 0 0 7 15 7 14 8 16 6 18 5 16 4 14 5 16 5 15 5 15 3 16 3 17 4 18 3 17 2 17 1 15 3 18 2 15 1 15 1 15 2 14 2 15 2 16 0 14 1 15 1 17 2 15 0 0 2 15 3 16 3 16 4 15 1 14 3 15 3 16 3 13 4 14 5 12 5 13 3 13 4 13 6 12 4 13 6 12 6 15 6 11 7 11 8 10 6 12 7 12 7 12 7 12 5 12 7 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39494230,0,84,0,0,39.874146,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 -14 10 -13 11 -15 13 -14 12 -13 12 -10 12 -12 12 -11 12 -11 13 -11 15 -11 14 -11 14 -11 14 -10 13 -8 15 -11 13 -9 14 -8 13 -8 12 -8 13 -9 13 -9 13 -6 14 -8 15 -9 13 -9 0 0 13 -9 13 -9 13 -10 12 -9 13 -7 12 -9 13 -10 11 -9 12 -10 9 -10 10 -10 11 -8 11 -9 9 -10 10 -9 9 -11 11 -12 8 -11 9 -11 7 -11 9 -11 9 -11 9 -11 8 -12 9 -10 8 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39499257,0,84,0,0,39.916173,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -17 -5 -16 -6 -19 -4 -20 -3 -18 -2 -16 -2 -18 -2 -16 -2 -17 -1 -17 0 -19 -1 -19 0 -19 1 -18 1 -16 0 -19 1 -17 2 -15 2 -16 1 -15 1 -16 2 -17 3 -14 2 -17 2 -18 1 -16 0 0 2 -17 1 -17 1 -17 0 -16 3 -15 1 -16 1 -17 0 -15 0 -16 -2 -14 -1 -15 0 -14 0 -15 -2 -15 0 -14 -2 -15 -1 -17 -3 -14 -3 -14 -4 -13 -2 -14 -3 -15 -3 -15 -4 -15 -2 -14 -3 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39505202,0,84,0,0,39.958629,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 -6 -14 -5 -16 -6 -16 -8 -15 -7 -13 -7 -15 -7 -13 -6 -13 -7 -13 -9 -14 -10 -14 -9 -14 -10 -13 -10 -11 -9 -14 -10 -12 -9 -11 -9 -11 -9 -12 -9 -12 -9 -12 -9 -10 -10 -11 -10 -12 -11 -12 -8 0 0 -12 -9 -13 -8 -13 -9 -12 -7 -11 -9 -12 -8 -13 -8 -12 -7 -12 -7 -12 -5 -13 -6 -11 -7 -12 -7 -12 -5 -12 -6 -12 -5 -14 -6 -12 -4 -13 -4 -12 -2 -13 -4 -12 -4 -13 -4 -13 -4 -12 -5 -12 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39510238,0,84,0,0,40.4006,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 7 12 6 14 8 14 11 12 9 10 9 11 9 11 9 11 9 10 10 11 11 11 11 11 11 10 12 8 10 11 12 9 10 8 11 8 11 8 10 8 10 8 11 6 10 8 11 9 12 9 10 0 0 9 11 9 10 9 11 9 9 7 11 9 10 9 10 8 9 9 9 9 7 10 8 8 9 9 9 9 7 9 8 10 7 11 9 9 6 10 6 10 4 10 6 10 7 10 7 11 6 9 7 10 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39515175,0,84,0,0,40.39352,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 9 11 9 12 10 13 12 10 11 9 10 10 10 10 10 9 11 9 11 10 12 10 12 10 12 8 13 7 12 9 13 8 12 6 11 7 12 7 10 7 11 7 12 5 10 7 11 8 13 8 11 0 0 8 12 8 11 9 12 8 10 7 11 8 10 9 11 8 10 8 10 9 7 9 8 8 9 8 9 9 8 8 8 10 8 10 9 9 7 9 7 10 5 10 7 9 7 10 6 11 6 9 7 10 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39520202,0,84,0,0,40.74852,384,[84 -64 4 0 0 0 0 0 0 0 0 0 14 -9 14 -10 15 -10 17 -9 16 -8 14 -6 15 -7 14 -7 15 -7 15 -6 17 -6 17 -6 17 -6 17 -5 15 -4 18 -5 16 -4 15 -3 15 -3 13 -4 15 -4 16 -3 14 -2 15 -3 17 -4 15 -4 0 0 16 -4 15 -5 16 -5 14 -5 14 -3 14 -4 15 -4 13 -5 14 -5 12 -6 13 -6 13 -4 13 -5 12 -6 13 -5 12 -7 14 -7 11 -7 11 -7 10 -8 12 -7 12 -8 12 -8 11 -9 12 -7 11 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39525139,0,84,0,0,40.115209,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 -16 7 -15 8 -17 11 -16 10 -15 10 -12 10 -14 10 -13 11 -13 11 -13 13 -13 12 -14 12 -14 13 -12 12 -10 13 -13 12 -11 12 -9 12 -10 11 -10 11 -11 12 -11 12 -8 12 -11 14 -11 12 -11 0 0 12 -11 11 -11 12 -11 11 -11 12 -9 11 -11 12 -12 10 -10 11 -11 8 -11 9 -12 9 -10 9 -11 8 -12 9 -11 8 -12 10 -13 7 -11 7 -12 5 -12 8 -12 8 -12 7 -13 7 -13 8 -11 6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39530129,0,84,0,0,40.158098,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 -15 -6 -14 -7 -16 -6 -18 -5 -16 -3 -14 -4 -15 -4 -14 -4 -15 -2 -16 -2 -17 -3 -17 -2 -16 -1 -17 -1 -15 -2 -17 -1 -15 0 -14 0 -14 -1 -14 -1 -15 -1 -15 1 -13 0 -15 0 -16 -1 -15 0 0 -1 -14 -2 -14 -2 -16 -2 -14 0 -14 -2 -14 -2 -15 -2 -13 -2 -14 -4 -12 -3 -13 -1 -13 -2 -13 -4 -13 -3 -13 -4 -13 -4 -15 -5 -12 -5 -12 -6 -10 -4 -12 -5 -12 -5 -12 -5 -12 -3 -12 -5 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-55,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39883004,0,84,0,0,40.205948,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -12 11 -11 11 -12 11 -16 11 -15 11 -13 8 -14 10 -12 9 -13 9 -14 8 -16 8 -16 8 -15 8 -15 7 -14 6 -15 8 -14 7 -14 5 -14 6 -13 7 -13 7 -14 7 -13 4 -14 6 -15 6 -14 7 0 0 -14 7 -13 7 -14 8 -13 8 -13 6 -13 8 -13 8 -11 7 -12 8 -10 8 -11 9 -11 7 -11 8 -10 9 -10 8 -10 9 -12 10 -9 9 -9 10 -7 10 -9 10 -9 10 -9 10 -9 10 -10 9 -8 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-55,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39883414,0,84,0,0,40.243198,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -7 -15 -6 -17 -8 -18 -11 -16 -9 -13 -9 -15 -8 -14 -8 -14 -9 -13 -10 -15 -12 -15 -11 -14 -11 -13 -12 -11 -11 -14 -12 -12 -10 -11 -11 -11 -11 -12 -10 -12 -10 -12 -10 -10 -11 -12 -12 -12 -12 -12 -10 0 0 -12 -10 -12 -10 -13 -10 -12 -9 -11 -10 -12 -10 -13 -10 -12 -8 -13 -9 -12 -6 -13 -7 -11 -8 -12 -8 -12 -7 -12 -7 -13 -6 -14 -8 -13 -5 -13 -5 -12 -3 -13 -5 -12 -5 -13 -5 -13 -5 -12 -6 -13 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-55,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39883653,0,84,0,0,40.290046,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 -14 9 -13 11 -14 12 -15 11 -12 10 -11 11 -12 11 -11 11 -11 11 -10 13 -11 13 -12 13 -11 13 -10 12 -9 13 -11 12 -10 12 -8 12 -9 11 -9 11 -9 12 -9 11 -7 12 -9 14 -10 11 -10 0 0 12 -10 11 -10 12 -11 10 -10 11 -9 11 -10 11 -11 10 -10 10 -11 7 -11 9 -11 8 -9 9 -10 8 -11 8 -10 8 -12 9 -12 6 -11 7 -12 5 -12 7 -12 6 -12 6 -12 6 -13 7 -11 5 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39884018,0,84,0,0,40.332405,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 18 8 17 9 20 7 22 6 20 4 18 6 19 5 18 5 18 4 20 3 21 4 21 3 20 1 21 1 18 3 21 2 18 0 18 1 18 2 17 2 18 1 19 0 17 1 18 1 20 2 18 0 0 2 18 2 18 3 19 3 17 0 17 3 17 3 18 3 16 3 17 5 15 5 16 3 15 3 16 5 15 4 15 6 14 5 18 6 13 6 14 8 12 6 14 6 14 7 14 8 14 5 14 7 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39884624,0,84,0,0,40.368169,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 -15 -15 -14 -17 -16 -17 -20 -15 -17 -12 -16 -14 -16 -12 -16 -13 -16 -11 -17 -12 -19 -12 -19 -12 -19 -10 -19 -9 -18 -12 -19 -10 -17 -9 -17 -9 -17 -9 -16 -9 -17 -10 -17 -7 -16 -9 -17 -9 -19 -10 -17 0 0 -10 -17 -11 -16 -11 -17 -11 -15 -9 -16 -11 -16 -11 -16 -10 -14 -11 -15 -12 -11 -12 -13 -10 -14 -11 -14 -12 -12 -11 -12 -13 -12 -14 -13 -13 -10 -14 -10 -14 -7 -13 -10 -13 -11 -13 -10 -14 -10 -13 -11 -13 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-55,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39884908,0,84,0,0,40.416511,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 -17 0 -16 -1 -18 1 -19 1 -18 3 -16 2 -17 2 -16 2 -16 4 -16 5 -17 4 -17 5 -17 6 -16 5 -14 5 -17 5 -15 5 -14 5 -15 4 -15 4 -14 5 -15 6 -12 6 -15 7 -16 5 -15 0 0 5 -15 4 -15 4 -16 3 -14 5 -14 4 -15 4 -16 3 -14 3 -15 1 -13 2 -14 4 -13 3 -13 2 -14 3 -13 1 -14 2 -16 0 -14 0 -14 -2 -13 0 -14 0 -14 0 -14 0 -14 2 -13 0 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-53,11,0,0,0,0,0,0,0,0,0,-93,0,8,1,39885811,0,84,0,0,40.456954,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -20 -15 -19 -16 -19 -17 -20 -18 -18 -16 -16 -18 -16 -17 -15 -18 -15 -19 -15 -18 -17 -18 -17 -19 -16 -18 -16 -18 -15 -18 -16 -19 -14 -18 -13 -16 -13 -17 -13 -17 -13 -17 -13 -17 -13 -16 -14 -15 -16 -16 -15 -16 0 0 -15 -16 -15 -15 -16 -15 -16 -14 -14 -14 -15 -14 -15 -14 -15 -14 -16 -13 -15 -13 -17 -12 -15 -11 -16 -11 -17 -12 -15 -12 -17 -11 -17 -10 -17 -11 -16 -11 -16 -10 -16 -10 -17 -10 -17 -9 -18 -8 -18 -9 -18 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39886158,0,84,0,0,40.505920,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -16 -4 -16 -4 -18 -3 -20 -2 -18 -1 -16 -1 -17 -1 -16 0 -16 0 -17 0 -18 0 -18 0 -18 1 -18 2 -15 1 -18 2 -17 3 -15 2 -15 2 -14 3 -15 3 -16 3 -13 2 -16 2 -17 1 -15 0 0 2 -16 1 -15 1 -17 1 -15 2 -15 2 -15 2 -16 1 -14 1 -15 -2 -13 -1 -15 0 -14 0 -14 -1 -14 0 -13 -1 -14 -1 -16 -2 -13 -2 -14 -3 -12 -1 -14 -1 -14 -2 -14 -4 -14 -2 -14 -3 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,39886550,0,84,0,0,40.548112,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -10 13 -9 13 -10 15 -12 14 -12 13 -12 10 -12 12 -11 11 -11 11 -12 10 -14 11 -14 11 -14 11 -15 10 -13 8 -14 11 -13 9 -13 8 -13 8 -12 8 -12 8 -13 9 -13 6 -13 8 -15 9 -13 9 0 0 -13 9 -12 10 -13 10 -12 9 -12 8 -12 9 -12 10 -11 9 -12 9 -9 10 -10 10 -11 8 -11 9 -9 10 -10 9 -9 10 -11 12 -8 10 -8 11 -6 10 -9 10 -9 11 -8 11 -8 11 -9 10 -7 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-53,11,0,0,0,0,0,0,0,0,0,-93,0,8,1,40097632,0,84,0,0,40.590203,128,[84 -64 4 0 0 0 0 0 0 0 0 0 2 24 1 24 1 25 1 26 0 24 -1 23 -1 23 -2 22 -2 23 -3 23 -3 24 -4 24 -3 23 -3 22 -3 21 -3 24 -4 21 -4 20 -4 20 -3 20 -3 20 -3 21 -4 19 -2 20 -3 22 -2 21 0 0 -1 20 -1 21 -1 20 -1 20 -1 19 0 19 0 20 0 19 1 19 0 19 1 20 1 18 2 18 2 19 1 18 2 19 3 19 3 18 3 18 3 18 3 18 4 18 4 18 5 18 4 18 5 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-53,11,0,0,0,0,0,0,0,0,0,-93,0,8,1,40185906,0,84,0,0,40.628102,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 -23 -1 -23 -1 -23 -1 -24 0 -23 2 -22 2 -22 2 -21 2 -22 3 -22 3 -23 3 -23 4 -22 3 -21 4 -20 3 -22 4 -20 4 -19 4 -20 3 -19 4 -19 4 -20 4 -18 3 -19 3 -20 3 -20 0 0 2 -20 2 -20 2 -20 1 -19 2 -18 1 -19 1 -19 1 -18 0 -19 1 -18 0 -19 0 -17 0 -18 0 -19 0 -18 0 -18 -1 -19 -1 -18 -1 -18 -1 -18 -2 -17 -2 -18 -2 -18 -3 -18 -2 -18 -3 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40271214,0,84,0,0,40.669639,384,[84 -64 4 0 0 0 0 0 0 0 0 0 16 -1 15 -2 17 -1 19 1 17 1 15 2 16 1 15 1 15 1 15 3 17 4 17 3 16 3 16 5 14 4 17 4 15 4 14 5 14 4 14 3 14 4 14 4 13 5 14 5 15 5 14 4 0 0 14 4 14 3 15 4 14 3 13 4 14 3 15 3 13 2 14 2 12 0 14 1 13 2 13 2 13 1 13 1 13 0 15 1 13 -1 13 -1 12 -3 13 -1 13 -1 14 -1 14 -1 13 0 12 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40271642,0,84,0,0,40.706279,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 -15 -2 -15 -2 -16 0 -18 -1 -16 1 -14 0 -15 0 -14 0 -15 1 -15 2 -16 1 -16 2 -16 3 -16 3 -14 2 -16 2 -14 3 -13 3 -14 2 -14 2 -14 2 -15 3 -12 3 -14 3 -15 2 -14 0 0 2 -14 1 -14 1 -15 1 -14 2 -13 1 -14 1 -15 0 -13 0 -14 -1 -12 -1 -13 1 -13 0 -13 -1 -13 0 -12 -2 -13 -1 -15 -3 -12 -3 -12 -4 -11 -2 -12 -3 -13 -3 -13 -3 -13 -2 -13 -3 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40272007,0,84,0,0,40.748110,384,[84 -64 4 0 0 0 0 0 0 0 0 0 14 -4 13 -4 15 -5 16 -3 15 -3 14 -2 15 -3 13 -2 14 -2 14 -1 16 0 15 -1 15 0 15 1 13 1 16 -1 14 0 13 1 13 0 13 -1 13 0 14 0 12 1 14 1 15 1 14 -1 0 0 14 0 13 -1 14 -1 13 -2 13 0 13 -2 13 -2 12 -2 13 -2 11 -3 12 -3 11 -2 12 -2 11 -4 11 -3 11 -4 13 -4 10 -4 11 -5 10 -6 11 -5 11 -6 11 -5 11 -6 11 -4 10 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40272354,0,84,0,0,40.787172,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 -9 -13 -8 -14 -9 -14 -12 -13 -10 -10 -10 -12 -10 -11 -9 -11 -10 -10 -11 -11 -13 -11 -13 -11 -12 -9 -13 -8 -12 -11 -13 -9 -11 -8 -11 -8 -12 -9 -11 -9 -11 -9 -12 -7 -11 -8 -12 -9 -13 -9 -12 0 0 -9 -12 -10 -11 -10 -12 -10 -10 -8 -11 -10 -11 -10 -11 -9 -10 -10 -10 -10 -8 -10 -9 -8 -9 -9 -10 -10 -9 -9 -9 -11 -8 -11 -10 -11 -7 -11 -7 -11 -5 -11 -7 -11 -7 -11 -7 -11 -7 -10 -8 -11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40309163,0,84,0,0,40.833318,384,[84 -64 4 0 0 0 0 0 0 0 0 0 10 10 10 10 11 11 11 13 9 11 7 11 9 11 8 11 8 11 7 12 8 13 8 13 7 13 6 13 5 12 8 13 6 12 5 11 5 12 5 12 5 12 5 12 4 11 5 12 6 14 6 12 0 0 6 12 6 12 6 13 6 11 5 12 6 11 6 12 6 10 6 11 7 8 7 10 6 10 6 10 7 9 6 9 8 9 8 11 8 8 8 8 9 6 8 8 8 8 8 8 9 8 8 8 8 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40350345,0,84,0,0,40.868295,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -13 -12 -13 -11 -14 -13 -13 -15 -12 -14 -10 -13 -11 -14 -11 -13 -10 -13 -10 -14 -11 -15 -11 -15 -11 -15 -9 -16 -8 -14 -10 -16 -9 -14 -7 -14 -7 -14 -7 -13 -8 -14 -7 -15 -6 -13 -8 -15 -9 -16 -9 -13 0 0 -8 -15 -9 -13 -9 -14 -9 -13 -7 -14 -8 -14 -9 -14 -8 -12 -9 -13 -10 -10 -10 -11 -8 -11 -9 -12 -10 -11 -9 -11 -10 -10 -11 -12 -11 -9 -10 -10 -11 -8 -11 -10 -11 -10 -11 -10 -12 -9 -10 -10 -11 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40350629,0,84,0,0,40.915123,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -12 9 -12 10 -13 12 -12 11 -11 11 -9 11 -10 10 -10 11 -9 11 -9 12 -10 12 -10 12 -10 13 -8 12 -7 13 -9 12 -8 12 -6 11 -7 10 -7 11 -7 12 -7 11 -6 11 -7 13 -8 11 -8 0 0 12 -8 11 -8 12 -8 10 -8 11 -6 11 -8 11 -8 10 -8 11 -8 8 -9 9 -9 9 -7 9 -8 8 -9 9 -8 8 -9 10 -10 7 -9 8 -9 6 -10 8 -10 8 -10 8 -10 7 -11 8 -9 7 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40635999,0,84,0,0,40.959868,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -12 11 -11 14 -13 16 -13 15 -11 12 -9 14 -10 13 -9 14 -9 15 -8 16 -8 16 -9 15 -8 16 -7 14 -6 16 -8 14 -7 14 -5 14 -6 13 -7 14 -7 15 -7 13 -5 15 -6 16 -6 14 -7 0 0 15 -7 14 -7 14 -7 13 -8 13 -6 13 -8 14 -8 12 -8 13 -8 10 -9 12 -9 12 -7 12 -8 11 -9 11 -8 10 -10 13 -10 9 -10 10 -10 8 -11 9 -10 9 -11 10 -11 10 -11 10 -10 9 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40636632,0,84,0,0,40.996680,384,[84 -64 4 0 0 0 0 0 0 0 0 0 0 -16 0 -16 0 -17 2 -18 2 -16 3 -15 2 -16 2 -15 3 -15 4 -15 4 -16 4 -16 4 -16 5 -16 5 -14 5 -16 5 -14 5 -12 5 -14 4 -13 5 -13 5 -14 6 -11 6 -14 6 -15 5 -14 0 0 5 -14 4 -14 5 -15 4 -13 6 -13 5 -14 5 -14 3 -13 4 -13 2 -12 3 -13 3 -12 4 -13 2 -13 3 -12 2 -13 3 -14 1 -13 1 -13 -1 -12 1 -13 1 -13 1 -13 0 -14 2 -13 0 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40636961,0,84,0,0,41.36994,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 -12 12 -12 13 -12 16 -12 14 -12 14 -9 14 -10 13 -10 14 -9 14 -8 16 -9 16 -9 15 -9 16 -8 14 -7 16 -9 15 -7 14 -6 14 -6 13 -7 14 -7 15 -7 13 -4 14 -6 16 -7 14 -8 0 0 15 -7 13 -8 14 -8 13 -8 14 -6 13 -8 14 -8 12 -8 13 -8 10 -9 12 -9 12 -7 12 -8 10 -10 11 -8 10 -10 12 -11 9 -10 10 -10 8 -11 10 -10 10 -11 10 -11 9 -12 11 -10 9 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-52,11,0,0,0,0,0,0,0,0,0,-93,0,8,1,40637621,0,84,0,0,41.78482,128,[84 -64 4 0 0 0 0 0 0 0 0 0 -8 -22 -7 -21 -7 -24 -7 -23 -6 -23 -4 -21 -5 -22 -4 -21 -4 -22 -3 -22 -4 -23 -3 -23 -3 -22 -3 -22 -3 -20 -4 -23 -2 -20 -2 -21 -2 -20 -3 -20 -3 -20 -3 -21 -2 -19 -3 -20 -4 -21 -4 -20 0 0 -5 -19 -5 -20 -5 -19 -6 -19 -5 -17 -6 -18 -7 -19 -6 -18 -7 -18 -6 -18 -7 -18 -6 -17 -7 -17 -8 -17 -7 -17 -8 -17 -9 -17 -9 -16 -9 -16 -9 -16 -9 -16 -10 -16 -10 -16 -11 -16 -10 -16 -10 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40638066,0,84,0,0,41.123628,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 17 -2 16 -3 18 -5 18 -3 17 -5 16 -4 17 -4 15 -5 16 -5 16 -7 17 -6 17 -6 17 -7 16 -7 13 -7 17 -6 15 -8 13 -7 13 -6 13 -6 14 -7 15 -8 12 -7 14 -8 15 -6 14 0 0 -7 15 -6 15 -6 15 -5 14 -7 13 -5 14 -5 15 -5 13 -5 14 -2 13 -3 14 -4 13 -4 14 -2 13 -4 13 -2 14 -3 16 -1 13 -1 14 1 13 -2 14 -2 14 -1 14 0 15 -2 13 0 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,24:0A:C4:58:45:A8,-54,11,1,0,1,1,1,0,0,0,0,-93,0,8,1,40638807,0,84,0,0,41.163639,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 1 -17 1 -19 1 -20 -1 -18 -1 -16 -2 -17 -1 -17 -1 -17 -2 -17 -3 -19 -3 -19 -3 -18 -4 -18 -5 -16 -5 -19 -4 -17 -4 -15 -5 -15 -5 -15 -5 -16 -5 -16 -5 -14 -6 -16 -5 -17 -6 -16 -4 0 0 -17 -5 -16 -4 -17 -4 -16 -3 -15 -5 -15 -4 -16 -4 -15 -3 -16 -3 -14 -1 -16 -1 -14 -2 -15 -2 -15 -1 -14 -2 -15 0 -17 -1 -14 1 -15 1 -14 2 -15 0 -15 0 -15 1 -15 2 -15 0 -14 1 0 0 0 0 0 0 0 0 0 0 ]
